Restaurant ID,Restaurant Name,Country,City,Locality,Longitude,Latitude,Cuisines,Primary Cuisine,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Is Rated,Votes
18432011,The Diet Kitchen,India,New Delhi,Rajouri Garden,77.1165235,28.6473433,"Continental, Healthy Food",Continental,700,Indian Rupees(Rs.),No,No,No,2,4.1,Green,Very Good,True,31
18254514,The Drunk House,India,New Delhi,Rajouri Garden,77.1204429,28.6480613,"North Indian, Italian, Chinese",North Indian,1300,Indian Rupees(Rs.),No,No,No,3,4.2,Green,Very Good,True,289
18381259,The Headquarter,India,New Delhi,Rajouri Garden,77.117922,28.647321,"Continental, Italian, Mediterranean, Asian",Continental,1200,Indian Rupees(Rs.),Yes,Yes,No,3,4.1,Green,Very Good,True,153
18454951,Tippling Street,India,New Delhi,Rajouri Garden,77.11992847,28.64820949,"Continental, Modern Indian, Asian",Continental,1000,Indian Rupees(Rs.),No,No,No,3,4.0,Green,Very Good,True,91
300844,"34, Chowringhee Lane",India,New Delhi,Rohini,77.1292361,28.7049801,Fast Food,Fast Food,300,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,True,85
3247,Apni Rasoi,India,New Delhi,Rohini,77.1261797,28.7183841,North Indian,North Indian,300,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,True,76
6481,Apsara Restaurant,India,New Delhi,Rohini,77.1184642,28.7401249,"Fast Food, North Indian, Chinese, South Indian, Ice Cream",Fast Food,450,Indian Rupees(Rs.),No,Yes,No,1,2.7,Orange,Average,True,114
8771,Ashu Bhature Wala,India,New Delhi,Rohini,77.1252807,28.7039726,Street Food,Street Food,200,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,True,79
300862,Bakery Wala - The Cake Shop,India,New Delhi,Rohini,77.1250975,28.703903,"Bakery, Chinese, Fast Food",Bakery,350,Indian Rupees(Rs.),No,Yes,No,1,3.4,Orange,Average,True,59
4056,Bikanervala,India,New Delhi,Rohini,77.1159313,28.697879,"North Indian, Chinese, South Indian, Street Food, Fast Food, Mithai",North Indian,550,Indian Rupees(Rs.),No,Yes,No,2,3.4,Orange,Average,True,110
308212,Chalte Firte Momos & Special Foods,India,New Delhi,Rohini,77.1258201,28.7181704,"Chinese, Fast Food",Chinese,350,Indian Rupees(Rs.),No,Yes,No,1,3.2,Orange,Average,True,212
303595,Chicken Khurana,India,New Delhi,Rohini,77.1320227,28.7341659,"North Indian, Mughlai",North Indian,550,Indian Rupees(Rs.),No,Yes,No,2,2.7,Orange,Average,True,128
7679,Chit Chat,India,New Delhi,Rohini,77.1274382,28.7236979,"North Indian, Chinese, Raw Meats",North Indian,700,Indian Rupees(Rs.),No,Yes,No,2,3.1,Orange,Average,True,68
8389,Domino's Pizza,India,New Delhi,Rohini,77.1167854,28.7014084,"Pizza, Fast Food",Pizza,700,Indian Rupees(Rs.),No,No,No,2,3.3,Orange,Average,True,82
9408,Gurdasman Punjabi Khana & Caterers,India,New Delhi,Rohini,77.1322924,28.7344604,North Indian,North Indian,250,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,True,64
313336,KFC,India,New Delhi,Rohini,77.1171,28.7007672,"American, Fast Food",American,500,Indian Rupees(Rs.),No,Yes,No,2,3.1,Orange,Average,True,60
6477,Malika Bakers Pastry Shop,India,New Delhi,Rohini,77.1263595,28.7181329,"Bakery, Fast Food",Bakery,150,Indian Rupees(Rs.),No,No,No,1,3.4,Orange,Average,True,95
191,McDonald's,India,New Delhi,Rohini,77.1167902,28.7010021,"Fast Food, Burger",Fast Food,500,Indian Rupees(Rs.),No,Yes,No,2,3.4,Orange,Average,True,108
2000,Nakshatra Punjabi Rasoi,India,New Delhi,Rohini,77.1261797,28.7183841,"North Indian, Chinese, South Indian",North Indian,450,Indian Rupees(Rs.),No,Yes,No,1,3.3,Orange,Average,True,116
7137,New Eleven to Eleven,India,New Delhi,Rohini,77.1264494,28.7128593,"North Indian, Chinese",North Indian,1000,Indian Rupees(Rs.),No,Yes,No,3,3.0,Orange,Average,True,126
311711,Pasta Hut,India,New Delhi,Rohini,77.1257302,28.7178037,Fast Food,Fast Food,400,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,True,34
6308,Patiala Shahi,India,New Delhi,Rohini,77.10445471,28.69976033,"North Indian, Mughlai",North Indian,650,Indian Rupees(Rs.),No,Yes,No,2,3.4,Orange,Average,True,78
5283,Pavitra Bakers,India,New Delhi,Rohini,77.137416,28.736207,"Bakery, Chinese, Fast Food",Bakery,450,Indian Rupees(Rs.),No,Yes,No,1,3.2,Orange,Average,True,73
5313,Punjabi Rasoi,India,New Delhi,Rohini,77.1244717,28.7086399,"North Indian, South Indian, Fast Food",North Indian,800,Indian Rupees(Rs.),No,Yes,No,2,2.8,Orange,Average,True,164
8915,Puratan - Family Restaurant & Bar,India,New Delhi,Rohini,77.1142681,28.7344691,"North Indian, Chinese",North Indian,1000,Indian Rupees(Rs.),Yes,Yes,No,3,3.3,Orange,Average,True,156
309429,Sardar A Pure Meat Shop,India,New Delhi,Rohini,77.1246515,28.7116118,"Raw Meats, Fast Food, North Indian",Raw Meats,150,Indian Rupees(Rs.),No,Yes,No,1,3.4,Orange,Average,True,59
3114,Spice Court,India,New Delhi,Rohini,77.1168303,28.7007412,"Chinese, North Indian, Mughlai",Chinese,1000,Indian Rupees(Rs.),Yes,Yes,No,3,2.6,Orange,Average,True,59
3229,Subway,India,New Delhi,Rohini,77.1170101,28.7009376,"American, Fast Food, Salad, Healthy Food",American,500,Indian Rupees(Rs.),No,Yes,No,2,3.3,Orange,Average,True,132
18254676,Urban Garden Cafe,India,New Delhi,Rohini,77.1148525,28.6981332,"Fast Food, Italian",Fast Food,400,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,True,20
18365897,Behrouz Biryani,India,New Delhi,Rohini,77.1211455,28.7170039,Biryani,Biryani,600,Indian Rupees(Rs.),No,Yes,No,2,3.6,Yellow,Good,True,45
9253,BTW,India,New Delhi,Rohini,77.1141532,28.7345078,"South Indian, Street Food, Mithai",South Indian,400,Indian Rupees(Rs.),No,No,No,1,3.5,Yellow,Good,True,75
310459,Chalte Firte Momos & Special Foods,India,New Delhi,Rohini,77.1191677,28.7022199,Fast Food,Fast Food,350,Indian Rupees(Rs.),No,Yes,No,1,3.5,Yellow,Good,True,55
218,Domino's Pizza,India,New Delhi,Rohini,77.1140883,28.7348098,"Pizza, Fast Food",Pizza,700,Indian Rupees(Rs.),No,No,No,2,3.5,Yellow,Good,True,123
300841,Gaurav Pastry Palace,India,New Delhi,Rohini,77.1139361,28.711312,"Bakery, Chinese",Bakery,250,Indian Rupees(Rs.),No,No,No,1,3.6,Yellow,Good,True,95
302466,Jhakkas,India,New Delhi,Rohini,77.1220495,28.7054593,"Street Food, South Indian",Street Food,250,Indian Rupees(Rs.),No,No,No,1,3.5,Yellow,Good,True,175
309629,Kebab Xpress,India,New Delhi,Rohini,77.1162909,28.7148351,"North Indian, Mughlai",North Indian,600,Indian Rupees(Rs.),No,Yes,No,2,3.5,Yellow,Good,True,62
18312438,Keventers,India,New Delhi,Rohini,77.1162909,28.7151037,Beverages,Beverages,400,Indian Rupees(Rs.),No,No,No,1,3.8,Yellow,Good,True,43
9348,McDonald's,India,New Delhi,Rohini,77.1137736,28.7167411,"Fast Food, Burger",Fast Food,500,Indian Rupees(Rs.),No,Yes,No,2,3.5,Yellow,Good,True,67
304928,Moti Mahal Delux,India,New Delhi,Rohini,77.1182275,28.7126947,"North Indian, Mughlai, Chinese",North Indian,800,Indian Rupees(Rs.),Yes,Yes,No,2,3.5,Yellow,Good,True,159
18273634,Mr. Sub,India,New Delhi,Rohini,77.1162909,28.7148351,Fast Food,Fast Food,400,Indian Rupees(Rs.),No,Yes,No,1,3.5,Yellow,Good,True,42
18246132,Nik's Kitchen,India,New Delhi,Rohini,77.1243368,28.7114472,"North Indian, Chinese",North Indian,500,Indian Rupees(Rs.),No,Yes,No,2,3.8,Yellow,Good,True,56
302302,Punjabi Dhaba,India,New Delhi,Rohini,77.1097279,28.7313904,North Indian,North Indian,200,Indian Rupees(Rs.),No,No,No,1,3.6,Yellow,Good,True,98
18355152,Satvik Rasoi,India,New Delhi,Rohini,77.1197071,28.7116727,North Indian,North Indian,700,Indian Rupees(Rs.),No,Yes,No,2,3.8,Yellow,Good,True,31
308969,Shree Gopal Ji Chole Bhature,India,New Delhi,Rohini,77.1020856,28.7003942,Street Food,Street Food,200,Indian Rupees(Rs.),No,No,No,1,3.9,Yellow,Good,True,129
302344,South Indian Corner,India,New Delhi,Rohini,77.1272135,28.7239,"South Indian, Chinese",South Indian,250,Indian Rupees(Rs.),No,No,No,1,3.5,Yellow,Good,True,62
307466,The Chocolate Villa,India,New Delhi,Rohini,77.125955,28.717512,"Bakery, Desserts, Fast Food",Bakery,350,Indian Rupees(Rs.),No,Yes,No,1,3.9,Yellow,Good,True,257
3108,Vaishno Punjabi Dhaba,India,New Delhi,Rohini,77.1215051,28.7048624,North Indian,North Indian,400,Indian Rupees(Rs.),No,Yes,No,1,3.5,Yellow,Good,True,70
309783,WTF - What's the Food?,India,New Delhi,Rohini,77.06521701,28.71961666,"North Indian, Chinese, Fast Food",North Indian,450,Indian Rupees(Rs.),No,Yes,No,1,3.5,Yellow,Good,True,83
8883,Handi Chhareyan Di,India,New Delhi,Rohini,77.1243818,28.7086313,"North Indian, Chinese",North Indian,550,Indian Rupees(Rs.),No,Yes,No,2,2.3,Red,Poor,True,128
300966,Svaruchi Bhoj,India,New Delhi,Rohini,77.1165388,28.7023434,"North Indian, South Indian, Chinese",North Indian,600,Indian Rupees(Rs.),No,No,No,2,2.4,Red,Poor,True,62
18408058,Caffe 9,India,New Delhi,Rohini,77.11235,28.71679,"North Indian, Continental, European, American, Mediterranean",North Indian,1400,Indian Rupees(Rs.),Yes,Yes,No,3,4.2,Green,Very Good,True,69
301763,Jai Vaishno Rasoi,India,New Delhi,Rohini,77.1325217,28.7117653,North Indian,North Indian,250,Indian Rupees(Rs.),No,Yes,No,1,4.2,Green,Very Good,True,171
18425766,Chidya Ghar - Roseate House,India,New Delhi,"Roseate House, Aerocity",77.120533,28.550802,Continental,Continental,3700,Indian Rupees(Rs.),No,No,No,4,2.9,Orange,Average,True,4
18382353,DEL - Roseate House,India,New Delhi,"Roseate House, Aerocity",77.120533,28.550802,"Continental, American, North Indian",Continental,3000,Indian Rupees(Rs.),Yes,No,No,4,3.6,Yellow,Good,True,30
18463962,Roasted - Roseate,India,New Delhi,"Roseate House, Aerocity",77.120533,28.550802,"Cafe, Bakery",Cafe,1000,Indian Rupees(Rs.),Yes,No,No,3,0.0,White,Not rated,False,3
7310,Adish,India,New Delhi,Safdarjung,77.198856,28.565381,"North Indian, Chinese, South Indian",North Indian,700,Indian Rupees(Rs.),No,No,No,2,3.1,Orange,Average,True,45
4336,Amritsari Dhaba,India,New Delhi,Safdarjung,77.199024,28.565358,"North Indian, Chinese",North Indian,500,Indian Rupees(Rs.),No,No,No,2,3.2,Orange,Average,True,18
305517,Amritsari Xpress,India,New Delhi,Safdarjung,77.199449,28.566074,North Indian,North Indian,300,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,True,6
303289,Anupam Sweets,India,New Delhi,Safdarjung,77.19249722,28.56198611,Mithai,Mithai,250,Indian Rupees(Rs.),No,No,No,1,2.6,Orange,Average,True,12
18334429,B Two,India,New Delhi,Safdarjung,77.19174787,28.5624946,Chinese,Chinese,400,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,True,7
309531,Babbu Da Punjabi Dhaba,India,New Delhi,Safdarjung,77.19453,28.567931,North Indian,North Indian,300,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,True,27
8216,Baker's Byte,India,New Delhi,Safdarjung,77.19496111,28.56383056,Fast Food,Fast Food,200,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,True,34
18384121,Bamboo Hut,India,New Delhi,Safdarjung,77.195856,28.559151,"Naga, Tibetan",Naga,500,Indian Rupees(Rs.),No,Yes,No,2,3.4,Orange,Average,True,15
1775,Bengal Sweet Corner,India,New Delhi,Safdarjung,77.1991066,28.5654336,"North Indian, South Indian, Chinese, Street Food, Mithai",North Indian,550,Indian Rupees(Rs.),No,Yes,No,2,2.8,Orange,Average,True,90
300258,Cafe Coffee Day - The Lounge,India,New Delhi,Safdarjung,77.19591,28.559014,Cafe,Cafe,750,Indian Rupees(Rs.),No,No,No,2,2.5,Orange,Average,True,32
304107,Cafe Coffee Day,India,New Delhi,Safdarjung,77.199075,28.56540556,Cafe,Cafe,450,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,True,16
18247034,Cake Away,India,New Delhi,Safdarjung,77.19691481,28.55951921,"Cafe, Bakery",Cafe,700,Indian Rupees(Rs.),No,No,No,2,3.0,Orange,Average,True,5
18357109,Chanky Restruoo,India,New Delhi,Safdarjung,77.19549257,28.56269484,Chinese,Chinese,500,Indian Rupees(Rs.),No,No,No,2,3.0,Orange,Average,True,12
309026,Chawla Fast Food,India,New Delhi,Safdarjung,77.19439722,28.56723889,"North Indian, South Indian, Chinese",North Indian,300,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,True,4
18358685,Chawnsan Chef,India,New Delhi,Safdarjung,77.198889,28.559828,"Mughlai, North Indian, Chinese",Mughlai,700,Indian Rupees(Rs.),No,Yes,No,2,3.4,Orange,Average,True,13
18219516,China King,India,New Delhi,Safdarjung,77.19658758,28.55887489,Chinese,Chinese,500,Indian Rupees(Rs.),No,No,No,2,3.1,Orange,Average,True,8
18461946,Dec,India,New Delhi,Safdarjung,0.0,0.0,"Pizza, Continental, Beverages",Pizza,300,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,True,15
304194,Desi Zaika,India,New Delhi,Safdarjung,77.19236042,28.56199193,"North Indian, Chinese",North Indian,800,Indian Rupees(Rs.),No,Yes,No,2,2.6,Orange,Average,True,83
300280,Druk,India,New Delhi,Safdarjung,77.19417427,28.5618126,"Tibetan, Chinese",Tibetan,400,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,True,53
9565,Flavours of Tibet,India,New Delhi,Safdarjung,77.19393991,28.56177343,"Tibetan, Chinese",Tibetan,500,Indian Rupees(Rs.),No,Yes,No,2,3.3,Orange,Average,True,141
18126972,Get Lost in Flavours,India,New Delhi,Safdarjung,77.19224811,28.56174605,"North Indian, Chinese",North Indian,650,Indian Rupees(Rs.),No,Yes,No,2,2.6,Orange,Average,True,70
18285198,Giani,India,New Delhi,Safdarjung,77.1990636,28.56542249,"Ice Cream, Desserts",Ice Cream,300,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,True,9
7318,Green Chick Chop,India,New Delhi,Safdarjung,77.20069136,28.56207497,"Raw Meats, North Indian, Fast Food",Raw Meats,350,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,True,30
305514,Grover Dhaba,India,New Delhi,Safdarjung,77.19693661,28.55903832,North Indian,North Indian,300,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,True,16
4330,Gupta's Rasoi,India,New Delhi,Safdarjung,77.19629455,28.558874,North Indian,North Indian,350,Indian Rupees(Rs.),No,Yes,No,1,2.8,Orange,Average,True,60
304186,Hangchuaa's Chinese Food Corner,India,New Delhi,Safdarjung,77.1989952,28.56062056,Chinese,Chinese,600,Indian Rupees(Rs.),No,Yes,No,2,3.1,Orange,Average,True,35
18219526,High On Burgers,India,New Delhi,Safdarjung,77.19918799,28.56057904,Fast Food,Fast Food,300,Indian Rupees(Rs.),No,Yes,No,1,3.2,Orange,Average,True,37
18254549,Hot Paprika,India,New Delhi,Safdarjung,77.20056731,28.56034081,"Chinese, Fast Food",Chinese,500,Indian Rupees(Rs.),No,Yes,No,2,2.7,Orange,Average,True,26
311570,Jalsa,India,New Delhi,Safdarjung,77.19475061,28.56265773,Chinese,Chinese,450,Indian Rupees(Rs.),No,Yes,No,1,2.7,Orange,Average,True,6
309804,KPG Express,India,New Delhi,Safdarjung,77.19366599,28.56201667,Chinese,Chinese,500,Indian Rupees(Rs.),No,No,No,2,3.3,Orange,Average,True,33
18144483,Le Himalaya,India,New Delhi,Safdarjung,77.19325863,28.56087734,"Tibetan, Chinese",Tibetan,700,Indian Rupees(Rs.),No,Yes,No,2,3.1,Orange,Average,True,34
309806,Lunia Italian,India,New Delhi,Safdarjung,77.19738889,28.56108333,"Pizza, Fast Food",Pizza,350,Indian Rupees(Rs.),No,No,No,1,3.4,Orange,Average,True,25
305516,Mahipal Dhaba,India,New Delhi,Safdarjung,77.191948,28.572764,North Indian,North Indian,200,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,True,8
18361271,Morong Ki,India,New Delhi,Safdarjung,0.0,0.0,Naga,Naga,400,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,True,7
311828,Moti Mahal Delux - Tandooori Trail,India,New Delhi,Safdarjung,77.19733089,28.56198369,"North Indian, Mughlai",North Indian,800,Indian Rupees(Rs.),No,Yes,No,2,2.7,Orange,Average,True,90
310436,Pooja Take Away Kitchen,India,New Delhi,Safdarjung,77.19544631,28.56262917,"North Indian, Chinese, Fast Food",North Indian,400,Indian Rupees(Rs.),No,No,No,1,2.7,Orange,Average,True,11
5846,Red Chilli,India,New Delhi,Safdarjung,77.19480157,28.56721546,"North Indian, Chinese, Mughlai",North Indian,900,Indian Rupees(Rs.),No,Yes,No,2,3.0,Orange,Average,True,64
309808,Saturn,India,New Delhi,Safdarjung,77.1941,28.561778,"Fast Food, North Indian",Fast Food,600,Indian Rupees(Rs.),No,Yes,No,2,2.8,Orange,Average,True,9
18432849,Smokey Flavours,India,New Delhi,Safdarjung,77.19396817,28.56178754,"North Indian, Mughlai",North Indian,500,Indian Rupees(Rs.),No,No,No,2,3.3,Orange,Average,True,13
7322,Subway,India,New Delhi,Safdarjung,77.20070411,28.56164445,"American, Fast Food, Salad, Healthy Food",American,500,Indian Rupees(Rs.),No,Yes,No,2,2.9,Orange,Average,True,188
308219,Sugar Loft,India,New Delhi,Safdarjung,77.19585299,28.56573815,"Bakery, Desserts",Bakery,500,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,True,26
18138427,Sugary Affairs,India,New Delhi,Safdarjung,77.19438482,28.56444427,"Bakery, Desserts",Bakery,600,Indian Rupees(Rs.),No,No,No,2,3.0,Orange,Average,True,6
18424971,The Baking Fusion,India,New Delhi,Safdarjung,77.19857084,28.56069268,"Bakery, Desserts",Bakery,400,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,True,8
18456724,The Belly Giggles,India,New Delhi,Safdarjung,0.0,0.0,"Naga, Tibetan, Chinese, Bakery",Naga,600,Indian Rupees(Rs.),No,No,No,2,3.0,Orange,Average,True,4
300281,The Chef Restaurant,India,New Delhi,Safdarjung,77.19402138,28.56172425,Chinese,Chinese,400,Indian Rupees(Rs.),No,No,No,1,3.4,Orange,Average,True,63
304187,Yo Tibet,India,New Delhi,Safdarjung,77.19378803,28.56092299,"Chinese, Tibetan, Fast Food",Chinese,500,Indian Rupees(Rs.),No,No,No,2,3.3,Orange,Average,True,150
310942,Cafe Rock 'n' Rolla,India,New Delhi,Safdarjung,77.19603203,28.56171306,"Fast Food, American, Italian",Fast Food,600,Indian Rupees(Rs.),No,Yes,No,2,3.6,Yellow,Good,True,103
309475,Charcoal,India,New Delhi,Safdarjung,77.19611,28.559765,"European, North Indian",European,1300,Indian Rupees(Rs.),Yes,Yes,No,3,3.7,Yellow,Good,True,210
306870,Chawla Chicken,India,New Delhi,Safdarjung,77.19439723,28.56729585,"North Indian, Mughlai",North Indian,500,Indian Rupees(Rs.),No,Yes,No,2,3.5,Yellow,Good,True,40
300283,Freedom Corner,India,New Delhi,Safdarjung,77.19365057,28.56078547,"Chinese, Tibetan",Chinese,600,Indian Rupees(Rs.),No,Yes,No,2,3.5,Yellow,Good,True,123
18337779,Kori's,India,New Delhi,Safdarjung,77.19367238,28.5626823,"Cafe, Korean",Cafe,600,Indian Rupees(Rs.),No,Yes,No,2,3.6,Yellow,Good,True,110
307464,Mizo Diner,India,New Delhi,Safdarjung,77.19262462,28.56199134,"North Indian, Tibetan",North Indian,600,Indian Rupees(Rs.),No,No,No,2,3.7,Yellow,Good,True,154
1774,Rainbows,India,New Delhi,Safdarjung,77.1993312,28.5658584,"Fast Food, Desserts",Fast Food,400,Indian Rupees(Rs.),No,Yes,No,1,3.5,Yellow,Good,True,51
7319,Rajinder Xpress,India,New Delhi,Safdarjung,77.19932243,28.5655974,"North Indian, Chinese, Mughlai",North Indian,800,Indian Rupees(Rs.),No,No,No,2,3.8,Yellow,Good,True,310
3164,RDX,India,New Delhi,Safdarjung,77.1989719,28.5657345,"North Indian, Chinese, Mughlai",North Indian,1000,Indian Rupees(Rs.),Yes,No,No,3,3.9,Yellow,Good,True,223
18458306,Sumo Sushi,India,New Delhi,Safdarjung,77.192026,28.5598,Sushi,Sushi,1000,Indian Rupees(Rs.),No,Yes,No,3,3.9,Yellow,Good,True,21
312130,The Categorical Eat Pham,India,New Delhi,Safdarjung,77.1938467,28.56102723,North Eastern,North Eastern,600,Indian Rupees(Rs.),No,No,No,2,3.7,Yellow,Good,True,94
306581,The Hungry Monkey,India,New Delhi,Safdarjung,77.196097,28.5590068,"European, Italian",European,2300,Indian Rupees(Rs.),Yes,No,No,4,3.7,Yellow,Good,True,622
18357527,Treat Up Cafe and Restaurant,India,New Delhi,Safdarjung,77.19541814,28.56274136,"Cafe, American, Continental, Nepalese",Cafe,500,Indian Rupees(Rs.),No,No,No,2,3.6,Yellow,Good,True,31
18337920,Weird Time Food,India,New Delhi,Safdarjung,77.19384637,28.56078871,"Continental, Fast Food",Continental,600,Indian Rupees(Rs.),No,Yes,No,2,3.6,Yellow,Good,True,49
18416859,Amor Kitchen,India,New Delhi,Safdarjung,77.1990168,28.5604954,North Indian,North Indian,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,False,2
18485984,CHA! WA!!,India,New Delhi,Safdarjung,0.0,0.0,"Fast Food, Beverages, Desserts",Fast Food,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,False,1
18393436,Chip N Dale,India,New Delhi,Safdarjung,77.19272362,28.56177812,"Continental, Chinese, Fast Food",Continental,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,False,2
310320,Chocolangels,India,New Delhi,Safdarjung,0.0,0.0,"Bakery, Desserts",Bakery,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,False,3
18331664,Home Kitchen,India,New Delhi,Safdarjung,0.0,0.0,"North Indian, South Indian",North Indian,350,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,False,1
18291208,Laziz Foods,India,New Delhi,Safdarjung,0.0,0.0,"Mughlai, North Indian",Mughlai,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,False,2
18285734,Mummy's Food Corner,India,New Delhi,Safdarjung,77.19272755,28.56144097,Assamese,Assamese,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,False,2
18334432,Riyaz Biryani Corner,India,New Delhi,Safdarjung,77.19942939,28.56039293,North Indian,North Indian,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,False,2
18416831,Safdarjung Club,India,New Delhi,Safdarjung,0.0,0.0,"Chinese, North Indian, Fast Food, Street Food",Chinese,450,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,False,1
18496493,Starup Catering,India,New Delhi,Safdarjung,0.0,0.0,"Chinese, Mughlai, North Indian",Chinese,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,False,1
18285204,The Chinese & Thai Restaurant,India,New Delhi,Safdarjung,77.19289754,28.56153078,"Chinese, Thai",Chinese,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,False,1
628,Cafe Coffee Day,India,New Delhi,Safdarjung,77.1960071,28.5589086,Cafe,Cafe,450,Indian Rupees(Rs.),No,No,No,1,2.4,Red,Poor,True,28
305606,Zustt Yummy,India,New Delhi,Safdarjung,0.0,0.0,"North Indian, Chinese, Fast Food",North Indian,500,Indian Rupees(Rs.),No,No,No,2,2.3,Red,Poor,True,54
18396054,Cafe Hashtag LoL,India,New Delhi,Safdarjung,77.19869513,28.56608797,"Cafe, North Indian, Chinese",Cafe,1200,Indian Rupees(Rs.),Yes,No,No,3,4.2,Green,Very Good,True,49
18237319,Dirty Apron,India,New Delhi,Safdarjung,77.19692755,28.55968176,"European, Asian",European,2000,Indian Rupees(Rs.),Yes,Yes,No,4,4.3,Green,Very Good,True,96
17953911,Hornbill,India,New Delhi,Safdarjung,77.19302326,28.56098659,Naga,Naga,400,Indian Rupees(Rs.),No,No,No,1,4.0,Green,Very Good,True,149
18456770,Napoli Pizza,India,New Delhi,Safdarjung,77.198835,28.560712,Pizza,Pizza,800,Indian Rupees(Rs.),No,Yes,No,2,4.0,Green,Very Good,True,41
1777,Rajinder Da Dhaba,India,New Delhi,Safdarjung,77.1992414,28.5654017,"North Indian, Mughlai, Chinese",North Indian,800,Indian Rupees(Rs.),No,No,No,2,4.3,Green,Very Good,True,3530
18138443,The Piano Man Jazz Club,India,New Delhi,Safdarjung,77.19702881,28.55952304,"Mexican, American",Mexican,1800,Indian Rupees(Rs.),Yes,Yes,No,3,4.2,Green,Very Good,True,420
313269,Tossin Pizza,India,New Delhi,Safdarjung,77.19572827,28.55933546,"Pizza, Italian",Pizza,900,Indian Rupees(Rs.),Yes,Yes,No,2,4.1,Green,Very Good,True,647
18428536,Big Belly Burger,India,New Delhi,Sainik Farms,77.201128,28.509106,Fast Food,Fast Food,200,Indian Rupees(Rs.),No,Yes,No,1,2.7,Orange,Average,True,6
300231,Bikaner Choice,India,New Delhi,Sainik Farms,77.2051326,28.5144262,"Mithai, Street Food",Mithai,100,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,True,14
300236,Bikaner Misthan,India,New Delhi,Sainik Farms,77.2030121,28.5203762,"Mithai, Street Food, North Indian, South Indian, Chinese",Mithai,350,Indian Rupees(Rs.),No,No,No,1,2.7,Orange,Average,True,16
18303837,Da Yummy Pizza,India,New Delhi,Sainik Farms,77.20037151,28.50820299,"Pizza, Fast Food",Pizza,500,Indian Rupees(Rs.),No,Yes,No,2,2.7,Orange,Average,True,4
312827,Food Nursary,India,New Delhi,Sainik Farms,77.19863344,28.50401631,"North Indian, Mughlai",North Indian,350,Indian Rupees(Rs.),No,Yes,No,1,2.8,Orange,Average,True,5
302326,Puja Sandwich House,India,New Delhi,Sainik Farms,77.20018056,28.50790278,Fast Food,Fast Food,300,Indian Rupees(Rs.),No,No,No,1,2.7,Orange,Average,True,16
300235,PVR Bhojanalay,India,New Delhi,Sainik Farms,77.2000801,28.507634,"Street Food, North Indian",Street Food,100,Indian Rupees(Rs.),No,No,No,1,2.7,Orange,Average,True,17
309192,The Bake Studio,India,New Delhi,Sainik Farms,77.2017569,28.5098832,"Bakery, Desserts",Bakery,450,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,True,12
2201,The Blue Tandoor,India,New Delhi,Sainik Farms,77.2142696,28.5180547,"North Indian, Mughlai",North Indian,1000,Indian Rupees(Rs.),No,No,No,3,2.9,Orange,Average,True,13
18355141,Abdullah Biryani Centre,India,New Delhi,Sainik Farms,77.1987595,28.50556136,Biryani,Biryani,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,False,1
18408037,Allishan Family Restaurant,India,New Delhi,Sainik Farms,77.2008084,28.5086514,North Indian,North Indian,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,False,1
